date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:52:35	298/298	---M-Z	200	added ('OK')	text/plain	etag:%223ac-5764a80327080-gzip%22	https://castillofab.com/robots.txt		(from )
15:52:38	255032/255032	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:52:36%20GMT	https://castillofab.com/	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/index.html	(from )
15:52:39	84280/84280	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-14938%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.1/jquery.min.js	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.1/jquery.min.js	(from https://castillofab.com/)
15:52:42	36816/36816	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:03:59%20GMT	https://stackpath.bootstrapcdn.com/bootstrap/3.3.5/js/bootstrap.min.js	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/stackpath.bootstrapcdn.com/bootstrap/3.3.5/js/bootstrap.min.js	(from https://castillofab.com/)
15:52:44	5234/5234	---M-Z	200	added ('OK')	text/css	etag:%221472-57365ab09f180-gzip%22	https://castillofab.com/catalog/view/javascript/pavobuilder/dist/pavobuilder.min.css	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/catalog/view/javascript/pavobuilder/dist/pavobuilder.min.css	(from https://castillofab.com/)
15:52:45	8369/8369	---M-Z	200	added ('OK')	text/css	etag:%2220b1-5ae500c9102c0-gzip%22	https://castillofab.com/catalog/view/theme/default/stylesheet/pavobuilder/59e873080178c.css	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/catalog/view/theme/default/stylesheet/pavobuilder/59e873080178c.css	(from https://castillofab.com/)
15:52:46	17759/17759	---M-Z	200	added ('OK')	text/css	etag:%225eb03cf2-455f%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/3.4.2/css/swiper.min.css	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/cdnjs.cloudflare.com/ajax/libs/Swiper/3.4.2/css/swiper.min.css	(from https://castillofab.com/)
15:52:47	1916/1916	---M-Z	200	added ('OK')	text/css	etag:%2277c-57365ab09f180-gzip%22	https://castillofab.com/catalog/view/javascript/jquery/swiper/css/opencart.css	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/catalog/view/javascript/jquery/swiper/css/opencart.css	(from https://castillofab.com/)
15:52:48	4471/4471	---M-Z	200	added ('OK')	text/css	etag:%221177-5bacf6038feba-gzip%22	https://castillofab.com/catalog/view/theme/default/stylesheet/pavobuilder/5a27ba70cda45.css	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/catalog/view/theme/default/stylesheet/pavobuilder/5a27ba70cda45.css	(from https://castillofab.com/)
15:52:48	7686/7686	---M-Z	200	added ('OK')	text/css	etag:%225eb03ed4-1e06%22	https://cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/0.9.9/magnific-popup.css	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/0.9.9/magnific-popup.css	(from https://castillofab.com/)
15:52:49	672/672	---M-Z	200	added ('OK')	text/css	etag:%222a0-57365ab09f180-gzip%22	https://castillofab.com/catalog/view/theme/default/stylesheet/pavnewsletter.css	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/catalog/view/theme/default/stylesheet/pavnewsletter.css	(from https://castillofab.com/)
15:52:49	484/484	---M-Z	200	added ('OK')	text/css	etag:%221e4-57365ab09f180-gzip%22	https://castillofab.com/catalog/view/javascript/jquery/pavquickview.css	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/catalog/view/javascript/jquery/pavquickview.css	(from https://castillofab.com/)
15:52:50	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://castillofab.com/)
15:52:53	3849/3849	---M-Z	200	added ('OK')	text/css	etag:%22f09-5cad966c58492-gzip%22	https://castillofab.com/catalog/view/theme/default/stylesheet/pavobuilder/5a38c3581c308.css	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/catalog/view/theme/default/stylesheet/pavobuilder/5a38c3581c308.css	(from https://castillofab.com/)
15:52:54	3543/3543	---M-Z	200	added ('OK')	application/javascript	etag:%22dd7-57365ab09f180-gzip%22	https://castillofab.com/catalog/view/javascript/pavobuilder/dist/pavobuilder.min.js	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/catalog/view/javascript/pavobuilder/dist/pavobuilder.min.js	(from https://castillofab.com/)
15:52:56	619993/619993	---MCZ	200	added ('OK')	text/css	etag:%22975d9-59bb222bf4e40-gzip%22	https://castillofab.com/catalog/view/theme/pav_styleshop/stylesheet/stylesheet.css	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/catalog/view/theme/pav_styleshop/stylesheet/stylesheet.css	(from https://castillofab.com/)
15:52:56	208639/208639	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cf2-32eff%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/3.4.2/js/swiper.jquery.js	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/cdnjs.cloudflare.com/ajax/libs/Swiper/3.4.2/js/swiper.jquery.js	(from https://castillofab.com/)
15:52:56	96419/96419	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cf2-178a3%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/3.4.2/js/swiper.min.js	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/cdnjs.cloudflare.com/ajax/libs/Swiper/3.4.2/js/swiper.min.js	(from https://castillofab.com/)
15:52:57	20892/20892	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ed4-519c%22	https://cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/0.9.9/jquery.magnific-popup.min.js	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/0.9.9/jquery.magnific-popup.min.js	(from https://castillofab.com/)
15:52:57	5072/5072	---M-Z	200	added ('OK')	application/javascript	etag:%2213d0-57365ab09f180-gzip%22	https://castillofab.com/catalog/view/javascript/jquery/pavnewsletter.js	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/catalog/view/javascript/jquery/pavnewsletter.js	(from https://castillofab.com/)
15:52:57	1036/1036	---M-Z	200	added ('OK')	application/javascript	etag:%2240c-57365ab1933c0-gzip%22	https://castillofab.com/catalog/view/theme/pav_styleshop/javascript/pavquickview.min.js	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/catalog/view/theme/pav_styleshop/javascript/pavquickview.min.js	(from https://castillofab.com/)
15:52:58	236987/236987	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cf2-39dbb%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/3.4.2/js/swiper.js	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/cdnjs.cloudflare.com/ajax/libs/Swiper/3.4.2/js/swiper.js	(from https://castillofab.com/)
15:52:58	118268/118268	---M-Z	200	added ('OK')	application/javascript	etag:%221cdfc-57365ab1933c0-gzip%22	https://castillofab.com/catalog/view/theme/pav_styleshop/javascript/common.js	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/catalog/view/theme/pav_styleshop/javascript/common.js	(from https://castillofab.com/)
15:53:00	3709/3709	---M--	200	added ('OK')	image/png	etag:%22e7d-59826411aae00%22	https://castillofab.com/image/catalog/favicon-60.png	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/image/catalog/favicon-60.png	(from https://castillofab.com/)
15:53:05	185493/185493	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:53:01%20GMT	https://castillofab.com/wholesale-sarees	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-sarees.html	(from https://castillofab.com/)
15:53:10	122179/122179	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:53:07%20GMT	https://castillofab.com/wholesale-sarees/embroidery-work-sarees-wholesale-catalog	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-sarees/embroidery-work-sarees-wholesale-catalog.html	(from https://castillofab.com/)
15:53:17	122461/122461	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:53:14%20GMT	https://castillofab.com/embroidery-work-sarees-wholesale-catalog/bridal-sarees-wholesale-catalog	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/embroidery-work-sarees-wholesale-catalog/bridal-sarees-wholesale-catalog.html	(from https://castillofab.com/)
15:53:20	122537/122537	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:53:18%20GMT	https://castillofab.com/embroidery-work-sarees-wholesale-catalog/wedding-wear-sarees-wholesale-catalog	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/embroidery-work-sarees-wholesale-catalog/wedding-wear-sarees-wholesale-catalog.html	(from https://castillofab.com/)
15:53:24	122498/122498	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:53:22%20GMT	https://castillofab.com/embroidery-work-sarees-wholesale-catalog/gerogette-sarees-wholesale-catalog	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/embroidery-work-sarees-wholesale-catalog/gerogette-sarees-wholesale-catalog.html	(from https://castillofab.com/)
15:53:28	122337/122337	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:53:25%20GMT	https://castillofab.com/wholesale-sarees/party-wear-sarees-wholesale-catalog	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-sarees/party-wear-sarees-wholesale-catalog.html	(from https://castillofab.com/)
15:53:32	128408/128408	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:53:30%20GMT	https://castillofab.com/wholesale-sarees/banarasi-sarees	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-sarees/banarasi-sarees.html	(from https://castillofab.com/)
15:53:39	121970/121970	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:53:36%20GMT	https://castillofab.com/wholesale-sarees/silk-sarees	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-sarees/silk-sarees.html	(from https://castillofab.com/)
15:53:43	122235/122235	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:53:41%20GMT	https://castillofab.com/silk-sarees/bhagalpuri-silk-sarees	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/silk-sarees/bhagalpuri-silk-sarees.html	(from https://castillofab.com/)
15:53:51	122199/122199	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:53:48%20GMT	https://castillofab.com/silk-sarees/mysore-silk-sarees	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/silk-sarees/mysore-silk-sarees.html	(from https://castillofab.com/)
15:54:12	122168/122168	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:54:09%20GMT	https://castillofab.com/wholesale-sarees/blouses	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-sarees/blouses.html	(from https://castillofab.com/)
15:54:15	122251/122251	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:54:02%20GMT	https://castillofab.com/silk-sarees/banglori-silk-sarees	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/silk-sarees/banglori-silk-sarees.html	(from https://castillofab.com/)
15:54:23	122325/122325	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:54:14%20GMT	https://castillofab.com/wholesale-sarees/cotton-sarees-wholesale-catalog	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-sarees/cotton-sarees-wholesale-catalog.html	(from https://castillofab.com/)
15:54:29	122276/122276	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:54:26%20GMT	https://castillofab.com/wholesale-sarees/net-sarees-wholesale-catalog	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-sarees/net-sarees-wholesale-catalog.html	(from https://castillofab.com/)
15:54:49	128006/128006	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:54:36%20GMT	https://castillofab.com/wholesale-sarees/printed-sarees	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-sarees/printed-sarees.html	(from https://castillofab.com/)
15:54:51	122234/122234	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:54:45%20GMT	https://castillofab.com/wholesale-sarees/bollywood-sarees	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-sarees/bollywood-sarees.html	(from https://castillofab.com/)
15:54:57	188105/188105	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:54:52%20GMT	https://castillofab.com/salwar-suits	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits.html	(from https://castillofab.com/)
15:55:03	188844/188844	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:54:59%20GMT	https://castillofab.com/salwar-suits/designer-salwar-suits	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits/designer-salwar-suits.html	(from https://castillofab.com/)
15:55:07	128469/128469	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:55:05%20GMT	https://castillofab.com/salwar-suits/printed-salwar-suits	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits/printed-salwar-suits.html	(from https://castillofab.com/)
15:55:12	122236/122236	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:55:09%20GMT	https://castillofab.com/salwar-suits/cotton-salwar-suits	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits/cotton-salwar-suits.html	(from https://castillofab.com/)
15:55:20	122394/122394	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:55:17%20GMT	https://castillofab.com/salwar-suits/embroidery-salwar-suits	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits/embroidery-salwar-suits.html	(from https://castillofab.com/)
15:55:25	122291/122291	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:55:22%20GMT	https://castillofab.com/salwar-suits/palazzo-salwar-suits-exporter	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits/palazzo-salwar-suits-exporter.html	(from https://castillofab.com/)
15:55:30	190286/190286	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:55:27%20GMT	https://castillofab.com/salwar-suits/pakistani-salwar-suits	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits/pakistani-salwar-suits.html	(from https://castillofab.com/)
15:55:37	128690/128690	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:55:33%20GMT	https://castillofab.com/salwar-suits/wedding-wear-salwar-suits-catalog	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits/wedding-wear-salwar-suits-catalog.html	(from https://castillofab.com/)
15:55:41	122239/122239	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:55:38%20GMT	https://castillofab.com/salwar-suits/churidar-salwar-suits	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits/churidar-salwar-suits.html	(from https://castillofab.com/)
15:55:45	131037/131037	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:55:42%20GMT	https://castillofab.com/salwar-suits/anarkali-salwar-suits	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits/anarkali-salwar-suits.html	(from https://castillofab.com/)
15:55:51	122241/122241	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:55:47%20GMT	https://castillofab.com/salwar-suits/patiala-salwar-suits	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits/patiala-salwar-suits.html	(from https://castillofab.com/)
15:55:57	130628/130628	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:55:53%20GMT	https://castillofab.com/salwar-suits/festival-collection	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits/festival-collection.html	(from https://castillofab.com/)
15:56:02	122332/122332	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:55:59%20GMT	https://castillofab.com/salwar-suits/Palazzo-Salwar-Suits	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/salwar-suits/Palazzo-Salwar-Suits.html	(from https://castillofab.com/)
15:56:08	185922/185922	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:56:04%20GMT	https://castillofab.com/dress-materials-catalogs	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/dress-materials-catalogs.html	(from https://castillofab.com/)
15:56:13	122464/122464	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:56:10%20GMT	https://castillofab.com/dress-materials-catalogs/churidar-dress-materials-wholesale-catalog	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/dress-materials-catalogs/churidar-dress-materials-wholesale-catalog.html	(from https://castillofab.com/)
15:56:18	128517/128517	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:56:16%20GMT	https://castillofab.com/dress-materials-catalogs/cotton-dress-materials-wholesale-catalog	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/dress-materials-catalogs/cotton-dress-materials-wholesale-catalog.html	(from https://castillofab.com/)
15:56:23	186401/186401	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:56:20%20GMT	https://castillofab.com/dress-materials-catalogs/designer-dress-materials	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/dress-materials-catalogs/designer-dress-materials.html	(from https://castillofab.com/)
15:56:26	128597/128597	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:56:24%20GMT	https://castillofab.com/dress-materials-catalogs/pashmina-dress-materials	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/dress-materials-catalogs/pashmina-dress-materials.html	(from https://castillofab.com/)
15:56:32	185892/185892	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:56:28%20GMT	https://castillofab.com/wholesale-kurtis	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-kurtis.html	(from https://castillofab.com/)
15:56:36	122235/122235	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:56:34%20GMT	https://castillofab.com/wholesale-kurtis/gerogette-kurtis	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-kurtis/gerogette-kurtis.html	(from https://castillofab.com/)
15:56:42	122242/122242	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:56:39%20GMT	https://castillofab.com/wholesale-kurtis/embroidery-kurtis	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-kurtis/embroidery-kurtis.html	(from https://castillofab.com/)
15:56:47	122232/122232	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:56:45%20GMT	https://castillofab.com/wholesale-kurtis/printed-kurtis	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-kurtis/printed-kurtis.html	(from https://castillofab.com/)
15:56:51	186006/186006	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:56:49%20GMT	https://castillofab.com/wholesale-kurtis/designer-kurtis-catalog	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-kurtis/designer-kurtis-catalog.html	(from https://castillofab.com/)
15:56:55	122174/122174	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:56:53%20GMT	https://castillofab.com/wholesale-kurtis/leggings	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-kurtis/leggings.html	(from https://castillofab.com/)
15:59:03	128368/128368	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:59:00%20GMT	https://castillofab.com/wholesale-kurtis/palazzo-pants-patiala-collection	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-kurtis/palazzo-pants-patiala-collection.html	(from https://castillofab.com/)
15:59:08	122137/122137	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:59:05%20GMT	https://castillofab.com/wholesale-kurtis/poncho-top	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-kurtis/poncho-top.html	(from https://castillofab.com/)
15:59:15	130600/130600	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:59:10%20GMT	https://castillofab.com/wholesale-kurtis/western-kurtis	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-kurtis/western-kurtis.html	(from https://castillofab.com/)
15:59:20	122227/122227	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:59:17%20GMT	https://castillofab.com/wholesale-kurtis/cotton-kurtis	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/wholesale-kurtis/cotton-kurtis.html	(from https://castillofab.com/)
15:59:25	185225/185225	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:59:22%20GMT	https://castillofab.com/lehengas	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/lehengas.html	(from https://castillofab.com/)
15:59:30	185654/185654	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:59:27%20GMT	https://castillofab.com/gown	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/gown.html	(from https://castillofab.com/)
15:59:35	184372/184372	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:59:31%20GMT	https://castillofab.com/western-wear	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/western-wear.html	(from https://castillofab.com/)
15:59:39	184900/184900	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:59:37%20GMT	https://castillofab.com/western-wear/top-tshirt	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/western-wear/top-tshirt.html	(from https://castillofab.com/)
15:59:44	128025/128025	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:59:40%20GMT	https://castillofab.com/western-wear/skirts	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/western-wear/skirts.html	(from https://castillofab.com/)
15:59:48	157717/157717	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:59:46%20GMT	https://castillofab.com/perfumes-deos-attars-jewellery-at-best-price-in-india	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/perfumes-deos-attars-jewellery-at-best-price-in-india.html	(from https://castillofab.com/)
15:59:54	96580/96580	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:59:51%20GMT	https://castillofab.com/perfumes-deos-attars-jewellery-at-best-price-in-india/men-women-accessories-at-best-price-in-india	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/perfumes-deos-attars-jewellery-at-best-price-in-india/men-women-accessories-at-best-price-in-india.html	(from https://castillofab.com/)
16:00:01	96510/96510	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2009:59:57%20GMT	https://castillofab.com/men-women-accessories-at-best-price-in-india/goggles	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/men-women-accessories-at-best-price-in-india/goggles.html	(from https://castillofab.com/)
16:00:06	96499/96499	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2010:00:03%20GMT	https://castillofab.com/men-women-accessories-at-best-price-in-india/wallets	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/men-women-accessories-at-best-price-in-india/wallets.html	(from https://castillofab.com/)
16:00:08	96755/96755	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2010:00:07%20GMT	https://castillofab.com/men-women-accessories-at-best-price-in-india/Imitation-Jewellery-at-best-price-in-india	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/men-women-accessories-at-best-price-in-india/Imitation-Jewellery-at-best-price-in-india.html	(from https://castillofab.com/)
16:00:13	96577/96577	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2010:00:10%20GMT	https://castillofab.com/men-women-accessories-at-best-price-in-india/shampooconditioners	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/men-women-accessories-at-best-price-in-india/shampooconditioners.html	(from https://castillofab.com/)
16:00:16	96656/96656	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2010:00:14%20GMT	https://castillofab.com/men-women-accessories-at-best-price-in-india/cosmetics-at-best-price-in-india	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/men-women-accessories-at-best-price-in-india/cosmetics-at-best-price-in-india.html	(from https://castillofab.com/)
16:00:20	96714/96714	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Nov%202021%2010:00:18%20GMT	https://castillofab.com/men-women-accessories-at-best-price-in-india/long-lasting-deodrants-from-arochem	I:/Project%20Materials/Web/My%20Handicraft/httrack]/myhandicraft/castillofab.com/men-women-accessories-at-best-price-in-india/long-lasting-deodrants-from-arochem.html	(from https://castillofab.com/)
